Date,NIFTY_Put_OI,NIFTY_Call_OI,NIFTY_Fut_OI,Total_Options_OI,PCR
2025-09-18,251673000.0,217587975.0,17929050.0,469260975.0,1.1566
2025-09-19,257159525.0,273662600.0,17792475.0,530822125.0,0.9397
2025-09-22,253739700.0,350769550.0,17925900.0,604509250.0,0.7234
2025-09-23,281460225.0,328324100.0,17792325.0,609784325.0,0.8573
2025-09-24,183445100.0,210340200.0,18508275.0,393785300.0,0.8721
2025-09-25,199019450.0,292193175.0,19208100.0,491212625.0,0.6811
2025-09-26,216512650.0,344336675.0,20299200.0,560849325.0,0.6288
2025-09-29,252084475.0,353544000.0,21082575.0,605628475.0,0.713
2025-09-30,277622625.0,328594400.0,22018050.0,606217025.0,0.8449
2025-10-01,223478175.0,188628550.0,18450750.0,412106725.0,1.1848
2025-10-03,298858500.0,254953925.0,19247475.0,553812425.0,1.1722
2025-10-06,340369400.0,255426225.0,19594950.0,595795625.0,1.3326
2025-10-07,322659450.0,309923400.0,19364250.0,632582850.0,1.0411
2025-10-08,188406875.0,236147150.0,19099575.0,424554025.0,0.7978
2025-10-09,247388650.0,233699725.0,18916500.0,481088375.0,1.0586
2025-10-10,317308250.0,240430650.0,18820050.0,557738900.0,1.3197
2025-10-13,311996225.0,297916550.0,18899250.0,609912775.0,1.0473
2025-10-14,290124150.0,355116075.0,19594950.0,645240225.0,0.817
2025-10-15,239713125.0,197706750.0,20208225.0,437419875.0,1.2125
2025-10-16,292683575.0,211647275.0,20341800.0,504330850.0,1.3829
2025-10-17,308285850.0,254102550.0,19558800.0,562388400.0,1.2132
2025-10-20,312865900.0,309859000.0,20607150.0,622724900.0,1.0097
2025-10-21,194818400.0,180433500.0,20736900.0,375251900.0,1.0797
2025-10-23,237338500.0,250114725.0,20217150.0,487453225.0,0.9489
2025-10-24,249270375.0,330010100.0,19216350.0,579280475.0,0.7553
2025-10-27,312848150.0,291926750.0,19267725.0,604774900.0,1.0717
2025-10-28,282700200.0,302837200.0,20015025.0,585537400.0,0.9335
2025-10-29,207273720.0,182499785.0,15759310.0,389773505.0,1.1357
2025-10-30,216869455.0,288908680.0,16897995.0,505778135.0,0.7507
2025-10-31,238423125.0,371783105.0,18134280.0,610206230.0,0.6413
2025-11-03,275951800.0,353339100.0,18051550.0,629290900.0,0.781
2025-11-04,288306270.0,382133190.0,19078980.0,670439460.0,0.7545
2025-11-06,211172995.0,272985025.0,19113125.0,484158020.0,0.7736
2025-11-07,266166330.0,284979625.0,20150750.0,551145955.0,0.934
2025-11-10,303333545.0,307374660.0,20149875.0,610708205.0,0.9869
2025-11-11,343586350.0,313377010.0,20187575.0,656963360.0,1.0964
2025-11-12,216883440.0,176699605.0,19539630.0,393583045.0,1.2274
2025-11-13,229329625.0,208693250.0,19480070.0,438022875.0,1.0989
2025-11-14,263030495.0,287226455.0,20473240.0,550256950.0,0.9158
2025-11-17,317381500.0,280930490.0,20392960.0,598311990.0,1.1298
2025-11-18,307270100.0,326953935.0,20218135.0,634224035.0,0.9398
2025-11-19,230234730.0,178991725.0,19653875.0,409226455.0,1.2863
2025-11-20,281716225.0,195577170.0,19784570.0,477293395.0,1.4404
2025-11-21,252004895.0,245413495.0,20582775.0,497418390.0,1.0269
2025-11-24,248142155.0,320724365.0,20970810.0,568866520.0,0.7737
2025-11-25,265565545.0,321925915.0,21158640.0,587491460.0,0.8249
2025-11-26,253550380.0,174517940.0,14927150.0,428068320.0,1.4529
2025-11-27,258858875.0,223419715.0,14821415.0,482278590.0,1.1586
2025-11-28,287928715.0,252133055.0,14679575.0,540061770.0,1.142
2025-12-01,287670920.0,323709815.0,15185525.0,611380735.0,0.8887
2025-12-02,303649645.0,365442385.0,15790000.0,669092030.0,0.8309
2025-12-03,196845705.0,230925785.0,16508630.0,427771490.0,0.8524
2025-12-04,225144385.0,243074365.0,16449565.0,468218750.0,0.9262
2025-12-05,294903035.0,242152565.0,16136145.0,537055600.0,1.2178
2025-12-08,256683070.0,400113780.0,17500195.0,656796850.0,0.6415
2025-12-09,285142340.0,363780825.0,18134690.0,648923165.0,0.7838
2025-12-10,187604255.0,258353015.0,18607535.0,445957270.0,0.7262
2025-12-11,234850050.0,250442705.0,18136675.0,485292755.0,0.9377
2025-12-12,288538345.0,250572015.0,18194845.0,539110360.0,1.1515
2025-12-15,332479315.0,280805065.0,17795580.0,613284380.0,1.184
2025-12-16,286469540.0,340745810.0,18188685.0,627215350.0,0.8407
2025-12-17,188770280.0,245713765.0,18569085.0,434484045.0,0.7683
2025-12-18,212366530.0,255442560.0,18298915.0,467809090.0,0.8314
2025-12-19,274836535.0,242848720.0,17496125.0,517685255.0,1.1317
2025-12-22,335028015.0,236380275.0,17165035.0,571408290.0,1.4173
2025-12-23,314985725.0,277790565.0,16764570.0,592776290.0,1.1339
2025-12-24,206561790.0,209889660.0,16515275.0,416451450.0,0.9841
2025-12-26,212538350.0,279261685.0,16650460.0,491800035.0,0.7611
2025-12-29,220475150.0,326559385.0,17790095.0,547034535.0,0.6751
2025-12-30,257650245.0,300867875.0,20897105.0,558518120.0,0.8564
2025-12-31,210255040.0,166041610.0,15360605.0,376296650.0,1.2663
2026-01-01,238406035.0,210725375.0,15379715.0,449131410.0,1.1314
2026-01-02,317707570.0,217136480.0,15169960.0,534844050.0,1.4632
2026-01-05,283680305.0,284002615.0,15334345.0,567682920.0,0.9989
2026-01-06,295807525.0,323577060.0,15630420.0,619384585.0,0.9142
2026-01-07,188515040.0,212515535.0,15707445.0,401030575.0,0.8871
2026-01-08,208429230.0,313698250.0,18176665.0,522127480.0,0.6644
2026-01-09,228481240.0,367545440.0,18956730.0,596026680.0,0.6216
2026-01-12,301525470.0,336807715.0,18987410.0,638333185.0,0.8952
2026-01-13,288500925.0,364837485.0,19241300.0,653338410.0,0.7908
2026-01-14,196501885.0,242604825.0,19282510.0,439106710.0,0.81
2026-01-16,230656440.0,303881215.0,18938985.0,534537655.0,0.759
2026-01-19,272145195.0,354930070.0,19193655.0,627075265.0,0.7668
2026-01-20,258855015.0,397379270.0,20240155.0,656234285.0,0.6514
2026-01-21,190524450.0,243274430.0,20138820.0,433798880.0,0.7832
2026-01-22,218117770.0,249425910.0,20976085.0,467543680.0,0.8745
2026-01-23,224820030.0,320852830.0,22178455.0,545672860.0,0.7007
2026-01-27,279037655.0,298026655.0,24632400.0,577064310.0,0.9363
2026-01-28,161205950.0,166048825.0,17879680.0,327254775.0,0.9708
2026-01-29,191940055.0,181664630.0,19218160.0,373604685.0,1.0566
2026-01-30,202412050.0,224953435.0,19673420.0,427365485.0,0.8998
2026-02-02,315564300.0,321499860.0,18924360.0,637064160.0,0.9815
2026-02-03,329380835.0,343485235.0,17435145.0,672866070.0,0.9589
2026-02-04,217084045.0,202948775.0,17035070.0,420032820.0,1.0696
2026-02-05,225788545.0,277939155.0,17180475.0,503727700.0,0.8124
2026-02-06,275722810.0,285824020.0,17540120.0,561546830.0,0.9647
2026-02-09,327888835.0,295601870.0,16909360.0,623490705.0,1.1092
2026-02-10,345694570.0,305246085.0,16676985.0,650940655.0,1.1325
2026-02-11,205773420.0,195031925.0,16714165.0,400805345.0,1.0551
2026-02-12,213779490.0,262098435.0,17104815.0,475877925.0,0.8156
2026-02-13,224529450.0,347499020.0,18266430.0,572028470.0,0.6461
2026-02-16,318571145.0,287878530.0,17709185.0,606449675.0,1.1066
2026-02-17,339121740.0,305637830.0,17685070.0,644759570.0,1.1096
2026-02-18,216203335.0,177496500.0,17751175.0,393699835.0,1.2181
2026-02-19,207355050.0,297098445.0,18252845.0,504453495.0,0.6979
2026-02-20,260232700.0,266809595.0,18538260.0,527042295.0,0.9753
2026-02-23,297793805.0,281882245.0,19804850.0,579676050.0,1.0564
2026-02-24,285942895.0,322912130.0,20919860.0,608855025.0,0.8855
2026-02-25,177603380.0,202681275.0,13901940.0,380284655.0,0.8763
2026-02-26,207337485.0,235645775.0,14064375.0,442983260.0,0.8799
2026-02-27,216921760.0,346307425.0,16107260.0,563229185.0,0.6264
2026-03-02,302192705.0,323720385.0,17053205.0,625913090.0,0.9335
2026-03-04,170146910.0,178927960.0,17939285.0,349074870.0,0.9509
2026-03-05,204929535.0,201919985.0,17869475.0,406849520.0,1.0149
2026-03-06,213139885.0,255213740.0,18279430.0,468353625.0,0.8351
2026-03-09,268153880.0,269603790.0,20247435.0,537757670.0,0.9946
2026-03-10,339922225.0,331685520.0,20273825.0,671607745.0,1.0248
2026-03-11,186172460.0,223110775.0,21392800.0,409283235.0,0.8344
2026-03-12,206756845.0,240860925.0,21744125.0,447617770.0,0.8584
2026-03-13,221635210.0,296235250.0,23888410.0,517870460.0,0.7482
2026-03-16,291754995.0,283845905.0,22332895.0,575600900.0,1.0279
2026-03-17,354025565.0,319984750.0,21921120.0,674010315.0,1.1064
2026-03-18,220492270.0,193442950.0,21585005.0,413935220.0,1.1398
2026-03-19,210718520.0,232081470.0,21897135.0,442799990.0,0.908
2026-03-20,240072580.0,256958885.0,22509370.0,497031465.0,0.9343
2026-03-23,247694595.0,293312470.0,23287550.0,541007065.0,0.8445
2026-03-24,322461195.0,317091960.0,23304710.0,639553155.0,1.0169
2026-03-25,225252540.0,186278450.0,23063690.0,411530990.0,1.2092
2026-03-27,237831010.0,253561765.0,25269660.0,491392775.0,0.938
2026-03-30,266264285.0,322862035.0,29861975.0,589126320.0,0.8247
2026-04-01,161148120.0,173241955.0,23023975.0,334390075.0,0.9302
2026-04-02,213426800.0,195319895.0,23852465.0,408746695.0,1.0927
2026-04-06,275135190.0,225093355.0,24259625.0,500228545.0,1.2223
2026-04-07,364991810.0,288600645.0,24528855.0,653592455.0,1.2647
2026-04-08,192281925.0,170631610.0,23000900.0,362913535.0,1.1269
2026-04-09,207890550.0,213651855.0,22720035.0,421542405.0,0.973
2026-04-10,255537745.0,226333335.0,21503040.0,481871080.0,1.129
2026-04-13,344862730.0,294194920.0,21726900.0,639057650.0,1.1722
2026-04-15,190742950.0,169582250.0,21075470.0,360325200.0,1.1248
2026-04-16,214192985.0,218126925.0,20780175.0,432319910.0,0.982
2026-04-17,260436530.0,237893495.0,20544095.0,498330025.0,1.0948
2026-04-20,265842655.0,234479125.0,20196280.0,500321780.0,1.1338
2026-04-21,373382615.0,276777390.0,19910865.0,650160005.0,1.349
2026-04-22,190030745.0,186817950.0,20361510.0,376848695.0,1.0172
2026-04-23,209962630.0,227427670.0,20320820.0,437390300.0,0.9232
2026-04-24,222074585.0,283249205.0,21139560.0,505323790.0,0.784
2026-04-27,263230185.0,263960270.0,21537295.0,527190455.0,0.9972
2026-04-28,281809520.0,321999700.0,21966360.0,603809220.0,0.8752
2026-04-29,176009810.0,169052265.0,15698540.0,345062075.0,1.0412
2026-04-30,199342045.0,202792520.0,16707535.0,402134565.0,0.983
2026-05-04,241488940.0,301435305.0,17341155.0,542924245.0,0.8011
2026-05-05,335217915.0,346881190.0,17856085.0,682099105.0,0.9664
2026-05-06,212634745.0,179240005.0,18340855.0,391874750.0,1.1863
2026-05-07,230958725.0,213542115.0,18858320.0,444500840.0,1.0816
2026-05-08,236808780.0,253798255.0,19210165.0,490607035.0,0.9331
2026-05-11,247928310.0,327763790.0,20199075.0,575692100.0,0.7564
2026-05-12,281104340.0,410370240.0,21946730.0,691474580.0,0.685
2026-05-13,194641540.0,208279665.0,21815690.0,402921205.0,0.9345
2026-05-14,244540545.0,209797710.0,21145475.0,454338255.0,1.1656
2026-05-15,258627645.0,256947145.0,20950995.0,515574790.0,1.0065
2026-05-18,331461190.0,267392460.0,20271680.0,598853650.0,1.2396
2026-05-19,350450040.0,363552240.0,20349550.0,714002280.0,0.964
2026-05-20,219393060.0,177130825.0,20444970.0,396523885.0,1.2386
2026-05-21,234803885.0,234823285.0,21288735.0,469627170.0,0.9999
2026-05-22,247121380.0,229868245.0,21157240.0,476989625.0,1.0751
2026-05-25,308517355.0,245123265.0,20835490.0,553640620.0,1.2586
2026-05-26,311484570.0,318770615.0,22071985.0,630255185.0,0.9771
2026-05-27,196614915.0,193223205.0,15870985.0,389838120.0,1.0176
2026-05-29,220550835.0,296241825.0,18557370.0,516792660.0,0.7445
2026-06-01,240454820.0,347049760.0,19309875.0,587504580.0,0.6929
2026-06-02,364026345.0,345349010.0,19204185.0,709375355.0,1.0541
2026-06-03,204934705.0,201634075.0,20962955.0,406568780.0,1.0164
2026-06-04,238100615.0,237347705.0,21673730.0,475448320.0,1.0032
2026-06-05,248801450.0,300730830.0,21565960.0,549532280.0,0.8273
2026-06-08,263959230.0,339961760.0,21747440.0,603920990.0,0.7764
2026-06-09,347457375.0,373440845.0,21630895.0,720898220.0,0.9304
2026-06-10,201736380.0,215900190.0,21358870.0,417636570.0,0.9344
2026-06-11,231825210.0,235295085.0,21075015.0,467120295.0,0.9853
2026-06-12,324007585.0,229466800.0,20610460.0,553474385.0,1.412
2026-06-15,309950735.0,313675765.0,20351825.0,623626500.0,0.9881
2026-06-16,394354090.0,354737030.0,19725615.0,749091120.0,1.1117
2026-06-17,221362330.0,201230750.0,19445335.0,422593080.0,1.1
2026-06-18,255411265.0,227452495.0,19224790.0,482863760.0,1.1229
2026-06-19,249523685.0,274192695.0,19645600.0,523716380.0,0.91
2026-06-22,293326330.0,303841835.0,19353165.0,597168165.0,0.9654
2026-06-23,316445250.0,439909845.0,20072650.0,756355095.0,0.7193
2026-06-24,247026275.0,204414365.0,20197385.0,451440640.0,1.2085
2026-06-25,251073890.0,236687340.0,20097480.0,487761230.0,1.0608
2026-06-29,282632305.0,332387585.0,20838220.0,615019890.0,0.8503
2026-06-30,330716940.0,365187280.0,24229985.0,695904220.0,0.9056
2026-07-01,216708760.0,190950265.0,19499285.0,407659025.0,1.1349
2026-07-02,254848880.0,198779520.0,18904210.0,453628400.0,1.2821
2026-07-03,279852080.0,262577040.0,18798650.0,542429120.0,1.0658
2026-07-06,337978985.0,244889855.0,18396040.0,582868840.0,1.3801
2026-07-07,366103995.0,356006590.0,18089370.0,722110585.0,1.0284
2026-07-08,190573860.0,235940825.0,19346860.0,426514685.0,0.8077
2026-07-09,227964425.0,242158060.0,19128525.0,470122485.0,0.9414
2026-07-10,294236940.0,235413325.0,18963555.0,529650265.0,1.2499
2026-07-13,360241760.0,251863060.0,18838365.0,612104820.0,1.4303
2026-07-14,371770895.0,367374840.0,18750225.0,739145735.0,1.012
2026-07-15,196553790.0,207440090.0,18687435.0,403993880.0,0.9475
2026-07-16,218875805.0,225642260.0,17862455.0,444518065.0,0.97
2026-07-17,314386645.0,220875320.0,17200170.0,535261965.0,1.4234
2026-07-20,317562565.0,248799135.0,16749850.0,566361700.0,1.2764
2026-07-21,357145380.0,393966350.0,17145180.0,751111730.0,0.9065
2026-07-22,210392390.0,249336120.0,17956575.0,459728510.0,0.8438
2026-07-23,223716760.0,280845390.0,18509530.0,504562150.0,0.7966
2026-07-24,261041740.0,292652195.0,19273475.0,553693935.0,0.892
2026-07-27,311686785.0,281824980.0,18801900.0,593511765.0,1.106
2026-07-28,320415195.0,323757785.0,20244835.0,644172980.0,0.9897
2026-07-29,212957345.0,179949090.0,14365065.0,392906435.0,1.1834
2026-07-30,250140480.0,198894020.0,14284855.0,449034500.0,1.2577
2026-07-31,312432925.0,225321145.0,13783640.0,537754070.0,1.3866
2026-08-03,350093520.0,250418090.0,13158860.0,600511610.0,1.398
2026-08-04,303914920.0,304638885.0,13132470.0,608553805.0,0.9976
2026-08-05,200936575.0,221584895.0,13745225.0,422521470.0,0.9068
2026-08-06,231727230.0,221757195.0,13269620.0,453484425.0,1.045
2026-08-07,245731515.0,276235725.0,13558155.0,521967240.0,0.8896
2026-08-10,294015740.0,297378455.0,13722865.0,591394195.0,0.9887
2026-08-11,312805375.0,358410180.0,13853580.0,671215555.0,0.8728
2026-08-12,206277395.0,224865690.0,14481935.0,431143085.0,0.9173
2026-08-13,236820525.0,257388970.0,14708330.0,494209495.0,0.9201
2026-08-14,265589295.0,270278360.0,14918800.0,535867655.0,0.9827
2026-08-17,290509710.0,293180805.0,15139215.0,583690515.0,0.9909
2026-08-18,314751140.0,408303835.0,15738450.0,723054975.0,0.7709
